# ::id 25618010
# ::tok Ich stellte diese Betrachtungen an , als der Kapitän , kalt und ruhig , stets sich selbst beherrschend , ohne eine Unruhe oder Verlegenheit zu zeigen , herantrat :
# ::alignments 0-1.1.1 1-1.1.2 2-1.1.3.1 3-1.1.3.2 4-1.1.2 6-1.2 7-1.3.1.2 8-1.3.1.3 10-1.3.2.1 11-1.3.2.2 12-1.3.2.3 14-1.3.1.1.1 15-1.3.1.1.2 16-1.3.1.1.3 17-1.3.1.1.2 19-1.3.3.1 20-1.3.3.2.1.1 21-1.3.3.2.1.2 22-1.3.3.2.2 23-1.3.3.2.3 25-1.3.3.4 27-1.3.4
(v1 / label
    :H (v2 / label
           :A (v5 / label~e.0)
           :P (v6 / label~e.1,4)
           :A (v7 / label
                  :E (v12 / label~e.2)
                  :C (v13 / label~e.3)))
    :L (v3 / label~e.6)
    :H (v4 / label
           :A (v8 / label
                  :E (v14 / label
                          :D (v23 / label~e.14)
                          :P (v24 / label~e.15,17)
                          :D (v25 / label~e.16)
                          :A (v16 / label~e.8))
                  :E (v15 / label~e.7)
                  :C v16)
           :D (v9 / label
                  :C (v17 / label~e.10)
                  :N (v18 / label~e.11)
                  :C (v19 / label~e.12))
           :A (v10 / label
                   :D (v20 / label~e.19)
                   :A (v21 / label
                           :C (v26 / label
                                   :E (v29 / label~e.20)
                                   :C (v30 / label~e.21))
                           :N (v27 / label~e.22)
                           :C (v28 / label~e.23))
                   :P (v22 / label~e.25))
           :P (v11 / label~e.27)))
